8.31585374846268,461.86612418455445
8.297195333431452,485.2063456461909
8.03484170241371,433.3347888884744
8.293298964438707,489.73628909971717
8.28334336802627,459.5097026185225
8.285366250689986,415.23058127911986
8.277200539051163,439.031659719754
7.917180842069066,446.58164884175926
8.34111550747863,473.20823623690507
8.320349744274656,461.9263147182822
7.893008105285386,436.52717084822
8.306850733417154,455.8927301606923
8.297523197896334,454.07334306782747
8.296468479445064,438.0587167030385
8.29064178610504,483.8136553006101
8.283753830687564,476.43951536553806
8.303328027381141,474.59567187178504
8.31264068027103,476.01816502470405
8.270888835237027,472.6363357787446
8.283002727919524,426.75511000558083
8.27590313402416,473.6561828499025
8.30786764761477,482.8858908141475
8.323512679431854,472.68931577313253
8.299486839525557,440.4453450714242
8.206337866487434,457.7225456892396
7.944716052055668,427.765704785141
8.302669366053685,499.24566913889987
8.25686313060497,426.18886013305706
8.316968227932563,461.870349866117
7.964584693980989,418.94221135741805
